split,sample_id,subset,y,votes_entailment,votes_neutral,votes_contradiction,n_raters,top_votes,second_votes,top_margin,majority_label_index
train,snli::1858123511.jpg#4r1c,snli,2,1,34,65,100,65,34,31,2
train,snli::189521182.jpg#4r1e,snli,1,41,57,2,100,57,41,16,1
train,snli::191457211.jpg#0r1e,snli,0,89,11,0,100,89,11,78,0
train,snli::191457211.jpg#0r1n,snli,1,0,74,26,100,74,26,48,1
train,snli::193596775.jpg#3r1n,snli,1,4,67,29,100,67,29,38,1
train,snli::1980882959.jpg#4r1e,snli,1,46,54,0,100,54,46,8,1
train,snli::1998255400.jpg#2r1n,snli,0,83,16,1,100,83,16,67,0
train,snli::2001867714.jpg#2r1e,snli,0,99,1,0,100,99,1,98,0
train,snli::200797624.jpg#0r1n,snli,2,1,6,93,100,93,6,87,2
train,snli::202029970.jpg#1r1e,snli,0,68,31,1,100,68,31,37,0
train,snli::2021602343.jpg#2r1e,snli,0,69,24,7,100,69,24,45,0
train,snli::2046222127.jpg#4r1e,snli,1,25,73,2,100,73,25,48,1
train,snli::205635075.jpg#1r1n,snli,1,5,94,1,100,94,5,89,1
train,snli::2058472558.jpg#1r1c,snli,2,0,22,78,100,78,22,56,2
train,snli::2060904593.jpg#3r1e,snli,2,13,9,78,100,78,13,65,2
train,snli::2062607137.jpg#4r1n,snli,1,3,94,3,100,94,3,91,1
train,snli::206373158.jpg#2r1c,snli,2,0,33,67,100,67,33,34,2
train,snli::206373158.jpg#2r1e,snli,1,31,63,6,100,63,31,32,1
train,snli::2071705189.jpg#2r1c,snli,2,0,39,61,100,61,39,22,2
train,snli::2072907691.jpg#1r1n,snli,1,17,79,4,100,79,17,62,1
train,snli::2087317114.jpg#2r1e,snli,0,80,2,18,100,80,18,62,0
train,snli::2087469385.jpg#1r1c,snli,1,2,96,2,100,96,2,94,1
train,snli::2087469385.jpg#1r1n,snli,1,20,64,16,100,64,20,44,1
train,snli::2092223894.jpg#0r1n,snli,1,11,82,7,100,82,11,71,1
train,snli::2093742216.jpg#3r1e,snli,0,35,31,34,100,35,34,1,0
train,snli::2094810449.jpg#1r1n,snli,1,1,92,7,100,92,7,85,1
train,snli::209604956.jpg#0r1e,snli,0,97,1,2,100,97,2,95,0
train,snli::2097489021.jpg#0r1e,snli,1,31,56,13,100,56,31,25,1
train,snli::2102902012.jpg#0r1c,snli,2,18,6,76,100,76,18,58,2
train,snli::2109479807.jpg#0r1c,snli,2,1,17,82,100,82,17,65,2
train,snli::211402278.jpg#0r1n,snli,1,32,67,1,100,67,32,35,1
train,snli::2118681098.jpg#0r1e,snli,0,61,39,0,100,61,39,22,0
train,snli::2119660490.jpg#0r1c,snli,1,1,88,11,100,88,11,77,1
train,snli::2126984420.jpg#3r1c,snli,2,0,4,96,100,96,4,92,2
train,snli::2129430111.jpg#3r1n,snli,0,56,44,0,100,56,44,12,0
train,snli::213980367.jpg#2r1c,snli,2,18,15,67,100,67,18,49,2
train,snli::213980367.jpg#2r1e,snli,0,52,46,2,100,52,46,6,0
train,snli::2151300603.jpg#0r1e,snli,0,96,2,2,100,96,2,94,0
train,snli::2152057198.jpg#4r1c,snli,2,0,16,84,100,84,16,68,2
train,snli::2155533127.jpg#2r1c,snli,2,0,45,55,100,55,45,10,2
train,snli::215806759.jpg#4r1e,snli,1,38,60,2,100,60,38,22,1
train,snli::215806759.jpg#4r1n,snli,1,5,92,3,100,92,5,87,1
train,snli::2166417615.jpg#4r1e,snli,1,9,85,6,100,85,9,76,1
train,snli::218109620.jpg#0r1e,snli,0,85,7,8,100,85,8,77,0
train,snli::2183114919.jpg#2r1e,snli,0,87,10,3,100,87,10,77,0
train,snli::218483471.jpg#1r1c,snli,2,2,10,88,100,88,10,78,2
train,snli::2187904131.jpg#0r1n,snli,1,3,80,17,100,80,17,63,1
train,snli::2191566772.jpg#0r1c,snli,2,5,47,48,100,48,47,1,2
train,snli::2191566772.jpg#0r1e,snli,0,99,1,0,100,99,1,98,0
train,snli::219288082.jpg#0r1c,snli,2,0,47,53,100,53,47,6,2
train,snli::219301553.jpg#2r1e,snli,1,36,59,5,100,59,36,23,1
train,snli::219301555.jpg#1r1n,snli,1,24,68,8,100,68,24,44,1
train,snli::219301555.jpg#3r1n,snli,2,0,35,65,100,65,35,30,2
train,snli::219843860.jpg#0r1n,snli,1,0,81,19,100,81,19,62,1
train,snli::2204777844.jpg#4r1e,snli,0,97,2,1,100,97,2,95,0
train,snli::2204777844.jpg#4r1n,snli,1,5,94,1,100,94,5,89,1
train,snli::221597303.jpg#0r1c,snli,2,36,13,51,100,51,36,15,2
train,snli::221597303.jpg#0r1n,snli,0,75,25,0,100,75,25,50,0
train,snli::2217258342.jpg#1r1c,snli,2,0,16,84,100,84,16,68,2
train,snli::2217258342.jpg#1r1e,snli,0,97,2,1,100,97,2,95,0
train,snli::2218743570.jpg#4r1n,snli,0,92,6,2,100,92,6,86,0
train,snli::2222976136.jpg#0r1c,snli,1,0,53,47,100,53,47,6,1
train,snli::2225241766.jpg#2r1n,snli,1,2,91,7,100,91,7,84,1
train,snli::2229179070.jpg#1r1e,snli,0,88,12,0,100,88,12,76,0
train,snli::2229179070.jpg#1r1n,snli,1,6,92,2,100,92,6,86,1
train,snli::2232822316.jpg#0r1e,snli,1,10,90,0,100,90,10,80,1
train,snli::2235958906.jpg#1r1e,snli,0,88,12,0,100,88,12,76,0
train,snli::2237363031.jpg#0r1e,snli,0,90,10,0,100,90,10,80,0
train,snli::2237363031.jpg#0r1n,snli,1,2,66,32,100,66,32,34,1
train,snli::2244171992.jpg#1r1e,snli,0,69,29,2,100,69,29,40,0
train,snli::2245348304.jpg#4r1n,snli,1,9,89,2,100,89,9,80,1
train,snli::2249094622.jpg#3r1c,snli,2,1,5,94,100,94,5,89,2
train,snli::2249783869.jpg#0r1c,snli,2,0,4,96,100,96,4,92,2
train,snli::2249912075.jpg#0r1e,snli,0,70,26,4,100,70,26,44,0
train,snli::224998257.jpg#4r1e,snli,1,40,59,1,100,59,40,19,1
train,snli::2255631358.jpg#1r1n,snli,1,41,58,1,100,58,41,17,1
train,snli::2257099774.jpg#2r1c,snli,1,0,87,13,100,87,13,74,1
train,snli::226065257.jpg#0r1c,snli,2,0,47,53,100,53,47,6,2
train,snli::2262919211.jpg#1r1n,snli,2,0,29,71,100,71,29,42,2
train,snli::2271099293.jpg#0r1e,snli,0,92,7,1,100,92,7,85,0
train,snli::2271099293.jpg#0r1n,snli,1,10,89,1,100,89,10,79,1
train,snli::2276230068.jpg#1r1c,snli,2,2,0,98,100,98,2,96,2
train,snli::22764427.jpg#4r1c,snli,2,1,20,79,100,79,20,59,2
train,snli::2278110011.jpg#0r1e,snli,0,73,27,0,100,73,27,46,0
train,snli::2280437733.jpg#0r1n,snli,1,42,53,5,100,53,42,11,1
train,snli::2281075738.jpg#4r1n,snli,1,6,94,0,100,94,6,88,1
train,snli::229736617.jpg#1r1e,snli,0,48,4,48,100,48,48,0,0
train,snli::2298283771.jpg#0r1c,snli,2,3,46,51,100,51,46,5,2
train,snli::23016221.jpg#0r1n,snli,1,12,88,0,100,88,12,76,1
train,snli::2303609756.jpg#0r1n,snli,1,14,85,1,100,85,14,71,1
train,snli::2308491551.jpg#1r1e,snli,0,95,5,0,100,95,5,90,0
train,snli::2308491551.jpg#1r1n,snli,1,4,94,2,100,94,4,90,1
train,snli::2311881432.jpg#4r1e,snli,0,62,38,0,100,62,38,24,0
train,snli::2313551145.jpg#1r1c,snli,2,23,3,74,100,74,23,51,2
train,snli::2314377503.jpg#2r1e,snli,1,2,97,1,100,97,2,95,1
train,snli::2315113960.jpg#1r1c,snli,2,3,23,74,100,74,23,51,2
train,snli::2315113960.jpg#1r1e,snli,1,21,72,7,100,72,21,51,1
train,snli::231584770.jpg#0r1n,snli,1,2,70,28,100,70,28,42,1
train,snli::231584770.jpg#2r1n,snli,1,0,96,4,100,96,4,92,1
train,snli::2325025735.jpg#4r1n,snli,1,11,89,0,100,89,11,78,1
train,snli::2332390060.jpg#3r1e,snli,0,95,5,0,100,95,5,90,0
train,snli::2333975414.jpg#2r1n,snli,1,19,80,1,100,80,19,61,1
train,snli::233581449.jpg#4r1e,snli,0,97,3,0,100,97,3,94,0
train,snli::233581449.jpg#4r1n,snli,1,12,82,6,100,82,12,70,1
train,snli::2337919839.jpg#3r1n,snli,1,22,78,0,100,78,22,56,1
train,snli::2341080150.jpg#0r1n,snli,1,15,79,6,100,79,15,64,1
train,snli::2344323083.jpg#4r1c,snli,1,0,56,44,100,56,44,12,1
train,snli::2344820947.jpg#1r1c,snli,1,0,77,23,100,77,23,54,1
train,snli::2347921097.jpg#3r1n,snli,1,8,91,1,100,91,8,83,1
train,snli::2358359289.jpg#1r1e,snli,2,33,6,61,100,61,33,28,2
train,snli::2369840118.jpg#0r1n,snli,1,1,94,5,100,94,5,89,1
train,snli::2370481277.jpg#0r1n,snli,1,39,60,1,100,60,39,21,1
train,snli::2372763106.jpg#3r1n,snli,1,0,87,13,100,87,13,74,1
train,snli::237424188.jpg#0r1n,snli,1,0,75,25,100,75,25,50,1
train,snli::23775702.jpg#2r1c,snli,1,0,84,16,100,84,16,68,1
train,snli::238269802.jpg#3r1n,snli,1,0,74,26,100,74,26,48,1
train,snli::2384728877.jpg#3r1c,snli,2,1,9,90,100,90,9,81,2
train,snli::2392763642.jpg#2r1e,snli,1,48,52,0,100,52,48,4,1
train,snli::2397886291.jpg#2r1c,snli,2,0,47,53,100,53,47,6,2
train,snli::2397886291.jpg#2r1n,snli,0,64,35,1,100,64,35,29,0
train,snli::2401027304.jpg#1r1n,snli,1,20,79,1,100,79,20,59,1
train,snli::2407214681.jpg#0r1n,snli,1,30,70,0,100,70,30,40,1
train,snli::241198768.jpg#2r1n,snli,1,23,70,7,100,70,23,47,1
train,snli::241347803.jpg#3r1e,snli,1,28,68,4,100,68,28,40,1
train,snli::2414384480.jpg#0r1c,snli,2,2,20,78,100,78,20,58,2
train,snli::2414390475.jpg#0r1n,snli,0,90,7,3,100,90,7,83,0
train,snli::2415402073.jpg#1r1n,snli,1,3,97,0,100,97,3,94,1
train,snli::2420457108.jpg#2r1n,snli,0,72,28,0,100,72,28,44,0
train,snli::242216901.jpg#0r1c,snli,1,5,58,37,100,58,37,21,1
train,snli::242216901.jpg#0r1n,snli,2,3,45,52,100,52,45,7,2
train,snli::2426795961.jpg#0r1e,snli,2,7,22,71,100,71,22,49,2
train,snli::2426795961.jpg#0r1n,snli,1,0,67,33,100,67,33,34,1
train,snli::2428997777.jpg#2r1n,snli,1,33,67,0,100,67,33,34,1
train,snli::2430860418.jpg#4r1n,snli,1,21,78,1,100,78,21,57,1
train,snli::2434074318.jpg#0r1e,snli,1,33,47,20,100,47,33,14,1
train,snli::244367131.jpg#4r1n,snli,1,4,96,0,100,96,4,92,1
train,snli::24467676.jpg#1r1e,snli,0,98,0,2,100,98,2,96,0
train,snli::244760289.jpg#0r1e,snli,0,67,32,1,100,67,32,35,0
train,snli::244829722.jpg#2r1c,snli,1,0,52,48,100,52,48,4,1
train,snli::244829722.jpg#2r1n,snli,1,15,84,1,100,84,15,69,1
train,snli::2460799229.jpg#1r1e,snli,2,25,31,44,100,44,31,13,2
train,snli::246231741.jpg#3r1c,snli,1,4,80,16,100,80,16,64,1
train,snli::2469286433.jpg#4r1n,snli,1,47,53,0,100,53,47,6,1
train,snli::2471493912.jpg#4r1e,snli,0,65,22,13,100,65,22,43,0
train,snli::2474918824.jpg#2r1n,snli,0,72,26,2,100,72,26,46,0
train,snli::2479553749.jpg#3r1e,snli,1,29,71,0,100,71,29,42,1
train,snli::2480327661.jpg#3r1n,snli,0,92,7,1,100,92,7,85,0
train,snli::2482588693.jpg#0r1n,snli,1,19,80,1,100,80,19,61,1
train,snli::2490863987.jpg#0r1c,snli,2,8,24,68,100,68,24,44,2
train,snli::249147570.jpg#4r1n,snli,1,6,94,0,100,94,6,88,1
train,snli::2496236371.jpg#0r1e,snli,0,56,43,1,100,56,43,13,0
train,snli::2496236371.jpg#0r1n,snli,1,30,66,4,100,66,30,36,1
train,snli::2502007071.jpg#2r1c,snli,1,6,87,7,100,87,7,80,1
train,snli::2503678250.jpg#3r1c,snli,2,0,23,77,100,77,23,54,2
train,snli::2504764590.jpg#2r1n,snli,0,56,43,1,100,56,43,13,0
train,snli::251034921.jpg#0r1n,snli,1,7,91,2,100,91,7,84,1
train,snli::2513060654.jpg#3r1e,snli,0,57,38,5,100,57,38,19,0
train,snli::251958970.jpg#3r1n,snli,1,41,59,0,100,59,41,18,1
train,snli::2525716531.jpg#0r1e,snli,1,35,65,0,100,65,35,30,1
train,snli::2527628435.jpg#0r1n,snli,1,0,61,39,100,61,39,22,1
train,snli::252846811.jpg#4r1n,snli,1,33,67,0,100,67,33,34,1
train,snli::2532262109.jpg#1r1e,snli,1,45,55,0,100,55,45,10,1
train,snli::2537197415.jpg#3r1n,snli,1,42,58,0,100,58,42,16,1
train,snli::2537596840.jpg#3r1n,snli,1,1,91,8,100,91,8,83,1
train,snli::2537758674.jpg#3r1e,snli,0,99,1,0,100,99,1,98,0
train,snli::254169701.jpg#2r1n,snli,1,7,87,6,100,87,7,80,1
train,snli::254178173.jpg#3r1e,snli,0,71,29,0,100,71,29,42,0
train,snli::2547273673.jpg#0r1n,snli,1,34,62,4,100,62,34,28,1
train,snli::2554531876.jpg#4r1e,snli,0,62,26,12,100,62,26,36,0
train,snli::2554531876.jpg#4r1n,snli,1,1,69,30,100,69,30,39,1
train,snli::2557805364.jpg#0r1e,snli,0,99,0,1,100,99,1,98,0
train,snli::2557805364.jpg#0r1n,snli,0,69,29,2,100,69,29,40,0
train,snli::2568173994.jpg#1r1e,snli,0,84,14,2,100,84,14,70,0
train,snli::2572812372.jpg#1r1c,snli,2,0,28,72,100,72,28,44,2
train,snli::2574194729.jpg#4r1c,snli,2,1,6,93,100,93,6,87,2
train,snli::2593578574.jpg#1r1c,snli,2,0,18,82,100,82,18,64,2
train,snli::2602215145.jpg#0r1e,snli,0,98,1,1,100,98,1,97,0
train,snli::2604825598.jpg#0r1e,snli,0,93,5,2,100,93,5,88,0
train,snli::260520547.jpg#1r1n,snli,1,0,98,2,100,98,2,96,1
train,snli::2630123726.jpg#0r1n,snli,1,5,85,10,100,85,10,75,1
train,snli::2634085089.jpg#0r1c,snli,2,1,4,95,100,95,4,91,2
train,snli::2634573005.jpg#4r1n,snli,1,10,90,0,100,90,10,80,1
train,snli::2635400219.jpg#0r1c,snli,1,0,64,36,100,64,36,28,1
train,snli::2637670767.jpg#0r1n,snli,1,20,40,40,100,40,40,0,1
train,snli::2637936161.jpg#4r1n,snli,1,30,59,11,100,59,30,29,1
train,snli::263984805.jpg#0r1e,snli,0,98,1,1,100,98,1,97,0
train,snli::263984805.jpg#1r1e,snli,1,49,50,1,100,50,49,1,1
train,snli::263984805.jpg#1r1n,snli,1,6,89,5,100,89,6,83,1
train,snli::2645745905.jpg#0r1n,snli,2,0,43,57,100,57,43,14,2
train,snli::2646116932.jpg#1r1c,snli,1,2,69,29,100,69,29,40,1
train,snli::2652843146.jpg#1r1c,snli,2,19,16,65,100,65,19,46,2
train,snli::2655196158.jpg#0r1e,snli,1,11,89,0,100,89,11,78,1
train,snli::2657844508.jpg#0r1c,snli,1,1,53,46,100,53,46,7,1
train,snli::2657990027.jpg#3r1e,snli,0,72,12,16,100,72,16,56,0
train,snli::2663670442.jpg#0r1n,snli,1,22,76,2,100,76,22,54,1
train,snli::2667126590.jpg#1r1c,snli,2,0,40,60,100,60,40,20,2
train,snli::2667943984.jpg#2r1n,snli,1,17,83,0,100,83,17,66,1
train,snli::2673209105.jpg#1r1e,snli,0,67,32,1,100,67,32,35,0
train,snli::2676764246.jpg#0r1n,snli,1,31,69,0,100,69,31,38,1
train,snli::2685727511.jpg#0r1n,snli,1,44,55,1,100,55,44,11,1
train,snli::2685763205.jpg#0r1c,snli,2,0,4,96,100,96,4,92,2
train,snli::2686803722.jpg#1r1n,snli,1,0,96,4,100,96,4,92,1
train,snli::2686849571.jpg#0r1n,snli,0,84,15,1,100,84,15,69,0
train,snli::2688936204.jpg#0r1n,snli,1,27,72,1,100,72,27,45,1
train,snli::2695001634.jpg#0r1e,snli,0,99,0,1,100,99,1,98,0
train,snli::2695955695.jpg#0r1n,snli,1,12,88,0,100,88,12,76,1
train,snli::2701042060.jpg#0r1n,snli,1,14,59,27,100,59,27,32,1
train,snli::2705099033.jpg#1r1e,snli,0,69,29,2,100,69,29,40,0
train,snli::2705659087.jpg#2r1c,snli,1,1,53,46,100,53,46,7,1
train,snli::2705920066.jpg#0r1c,snli,2,0,25,75,100,75,25,50,2
train,snli::2708744743.jpg#0r1n,snli,1,22,77,1,100,77,22,55,1
train,snli::2711885008.jpg#1r1c,snli,2,1,1,98,100,98,1,97,2
train,snli::2715155329.jpg#1r1c,snli,1,1,74,25,100,74,25,49,1
train,snli::2715155329.jpg#1r1e,snli,1,37,63,0,100,63,37,26,1
train,snli::2724379828.jpg#1r1n,snli,1,15,85,0,100,85,15,70,1
train,snli::2726222057.jpg#3r1c,snli,2,0,11,89,100,89,11,78,2
train,snli::2726222057.jpg#3r1n,snli,1,17,70,13,100,70,17,53,1
train,snli::2726887594.jpg#4r1c,snli,2,14,41,45,100,45,41,4,2
train,snli::273056557.jpg#3r1n,snli,1,1,85,14,100,85,14,71,1
train,snli::2738381514.jpg#3r1e,snli,0,88,9,3,100,88,9,79,0
train,snli::2741802133.jpg#0r1n,snli,1,2,88,10,100,88,10,78,1
train,snli::2743298738.jpg#1r1n,snli,1,0,91,9,100,91,9,82,1
train,snli::2744321686.jpg#2r1e,snli,1,23,73,4,100,73,23,50,1
train,snli::274616931.jpg#4r1c,snli,2,0,21,79,100,79,21,58,2
train,snli::2746943665.jpg#1r1c,snli,1,1,82,17,100,82,17,65,1
train,snli::2750832671.jpg#0r1n,snli,1,1,97,2,100,97,2,95,1
train,snli::276598014.jpg#2r1n,snli,1,19,81,0,100,81,19,62,1
train,snli::2769605231.jpg#3r1n,snli,0,62,36,2,100,62,36,26,0
train,snli::2771802800.jpg#1r1n,snli,1,0,100,0,100,100,0,100,1
train,snli::2772793352.jpg#0r1e,snli,1,29,56,15,100,56,29,27,1
train,snli::2774020195.jpg#3r1n,snli,1,10,90,0,100,90,10,80,1
train,snli::278368851.jpg#0r1c,snli,2,1,11,88,100,88,11,77,2
train,snli::2789648482.jpg#0r1n,snli,1,45,50,5,100,50,45,5,1
train,snli::2789648482.jpg#3r1e,snli,0,44,32,24,100,44,32,12,0
train,snli::2796525620.jpg#4r1e,snli,0,87,11,2,100,87,11,76,0
train,snli::279766384.jpg#3r1c,snli,2,0,42,58,100,58,42,16,2
train,snli::279766384.jpg#3r1n,snli,1,0,96,4,100,96,4,92,1
train,snli::2807030070.jpg#0r1n,snli,1,10,89,1,100,89,10,79,1
train,snli::2808286426.jpg#1r1n,snli,1,0,66,34,100,66,34,32,1
train,snli::281419391.jpg#1r1n,snli,1,24,76,0,100,76,24,52,1
train,snli::2814952319.jpg#1r1n,snli,1,3,71,26,100,71,26,45,1
train,snli::2833560457.jpg#4r1n,snli,0,72,28,0,100,72,28,44,0
train,snli::2834761411.jpg#3r1c,snli,2,0,49,51,100,51,49,2,2
train,snli::2835793460.jpg#0r1c,snli,2,0,43,57,100,57,43,14,2
train,snli::2837695157.jpg#1r1c,snli,2,0,5,95,100,95,5,90,2
train,snli::2838888385.jpg#2r1n,snli,1,8,91,1,100,91,8,83,1
train,snli::2839932205.jpg#4r1c,snli,2,0,8,92,100,92,8,84,2
train,snli::2839932205.jpg#4r1e,snli,1,29,70,1,100,70,29,41,1
train,snli::2839932205.jpg#4r1n,snli,1,14,86,0,100,86,14,72,1
train,snli::2852670181.jpg#3r1c,snli,2,0,43,57,100,57,43,14,2
train,snli::2852670181.jpg#3r1e,snli,0,78,22,0,100,78,22,56,0
train,snli::2853682342.jpg#1r1n,snli,1,43,48,9,100,48,43,5,1
train,snli::2855910826.jpg#0r1e,snli,0,99,1,0,100,99,1,98,0
train,snli::2858759108.jpg#3r1e,snli,0,98,2,0,100,98,2,96,0
train,snli::2862481071.jpg#4r1n,snli,1,14,86,0,100,86,14,72,1
train,snli::2867026654.jpg#2r1n,snli,1,19,78,3,100,78,19,59,1
train,snli::2871962580.jpg#1r1c,snli,1,3,77,20,100,77,20,57,1
train,snli::2872778569.jpg#3r1e,snli,1,44,54,2,100,54,44,10,1
train,snli::2872778569.jpg#3r1n,snli,2,0,39,61,100,61,39,22,2
train,snli::28753061.jpg#1r1n,snli,1,2,81,17,100,81,17,64,1
train,snli::2877637572.jpg#4r1n,snli,1,22,77,1,100,77,22,55,1
train,snli::2879991421.jpg#2r1n,snli,1,32,67,1,100,67,32,35,1
train,snli::2879991421.jpg#3r1c,snli,2,1,41,58,100,58,41,17,2
train,snli::2881441125.jpg#3r1n,snli,1,25,65,10,100,65,25,40,1
train,snli::288406480.jpg#0r1e,snli,0,94,4,2,100,94,4,90,0
train,snli::2885111681.jpg#0r1e,snli,0,95,4,1,100,95,4,91,0
train,snli::2889339134.jpg#1r1e,snli,0,98,0,2,100,98,2,96,0
train,snli::2889339134.jpg#1r1n,snli,1,3,94,3,100,94,3,91,1
train,snli::2890120770.jpg#0r1e,snli,0,50,10,40,100,50,40,10,0
train,snli::2892992529.jpg#0r1c,snli,1,0,73,27,100,73,27,46,1
train,snli::2892992529.jpg#0r1e,snli,0,77,23,0,100,77,23,54,0
train,snli::2896237618.jpg#0r1e,snli,0,74,22,4,100,74,22,52,0
train,snli::2896464687.jpg#2r1n,snli,1,0,99,1,100,99,1,98,1
train,snli::2896668718.jpg#0r1n,snli,0,69,30,1,100,69,30,39,0
train,snli::2904739724.jpg#0r1e,snli,0,78,19,3,100,78,19,59,0
train,snli::2906329398.jpg#3r1c,snli,1,0,58,42,100,58,42,16,1
train,snli::2906329398.jpg#3r1e,snli,0,82,17,1,100,82,17,65,0
train,snli::2912739576.jpg#3r1n,snli,1,19,81,0,100,81,19,62,1
train,snli::2922302990.jpg#0r1c,snli,2,0,10,90,100,90,10,80,2
train,snli::2922302990.jpg#0r1n,snli,1,0,86,14,100,86,14,72,1
train,snli::2923386532.jpg#3r1c,snli,2,0,44,56,100,56,44,12,2
train,snli::2937497894.jpg#0r1e,snli,1,23,76,1,100,76,23,53,1
train,snli::2937697444.jpg#2r1c,snli,2,0,7,93,100,93,7,86,2
train,snli::2957702898.jpg#0r1e,snli,0,64,34,2,100,64,34,30,0
train,snli::2959699416.jpg#2r1n,snli,1,1,93,6,100,93,6,87,1
train,snli::2965376213.jpg#3r1e,snli,1,6,94,0,100,94,6,88,1
train,snli::2970367040.jpg#0r1c,snli,2,0,4,96,100,96,4,92,2
train,snli::2970827076.jpg#2r1e,snli,2,32,31,37,100,37,32,5,2
train,snli::2971285079.jpg#2r1e,snli,0,75,24,1,100,75,24,51,0
train,snli::2973355135.jpg#4r1e,snli,0,83,16,1,100,83,16,67,0
train,snli::297556640.jpg#0r1c,snli,1,2,55,43,100,55,43,12,1
train,snli::2976381679.jpg#1r1e,snli,0,87,11,2,100,87,11,76,0
train,snli::2976381679.jpg#1r1n,snli,1,9,89,2,100,89,9,80,1
train,snli::2984704498.jpg#0r1e,snli,1,24,75,1,100,75,24,51,1
train,snli::298611438.jpg#0r1c,snli,1,1,94,5,100,94,5,89,1
train,snli::299181827.jpg#2r1e,snli,0,96,4,0,100,96,4,92,0
train,snli::299193125.jpg#4r1c,snli,2,0,11,89,100,89,11,78,2
train,snli::3002448718.jpg#0r1e,snli,0,59,38,3,100,59,38,21,0
train,snli::300539993.jpg#3r1n,snli,2,0,37,63,100,63,37,26,2
train,snli::300777683.jpg#0r1c,snli,2,0,36,64,100,64,36,28,2
train,snli::3010404509.jpg#0r1c,snli,2,0,1,99,100,99,1,98,2
train,snli::3012301934.jpg#3r1n,snli,1,19,80,1,100,80,19,61,1
train,snli::3012517885.jpg#3r1e,snli,1,26,73,1,100,73,26,47,1
train,snli::3020423842.jpg#1r1c,snli,2,0,9,91,100,91,9,82,2
train,snli::3020785883.jpg#1r1n,snli,1,44,55,1,100,55,44,11,1
train,snli::3021780428.jpg#0r1e,snli,0,92,6,2,100,92,6,86,0
train,snli::3026374370.jpg#1r1c,snli,1,0,59,41,100,59,41,18,1
train,snli::3026374370.jpg#1r1e,snli,1,49,50,1,100,50,49,1,1
train,snli::303103123.jpg#1r1e,snli,0,90,10,0,100,90,10,80,0
train,snli::3036894037.jpg#1r1c,snli,2,1,12,87,100,87,12,75,2
train,snli::3037060954.jpg#0r1e,snli,0,53,47,0,100,53,47,6,0
train,snli::3037283097.jpg#1r1c,snli,2,1,30,69,100,69,30,39,2
train,snli::3037283097.jpg#1r1n,snli,1,2,89,9,100,89,9,80,1
train,snli::3039200576.jpg#3r1n,snli,1,6,86,8,100,86,8,78,1
train,snli::3041645937.jpg#1r1e,snli,0,93,6,1,100,93,6,87,0
train,snli::3045600419.jpg#0r1e,snli,0,93,6,1,100,93,6,87,0
train,snli::3052196390.jpg#1r1e,snli,0,94,6,0,100,94,6,88,0
train,snli::305615920.jpg#3r1e,snli,0,66,30,4,100,66,30,36,0
train,snli::3060664765.jpg#0r1c,snli,2,4,34,62,100,62,34,28,2
train,snli::3064443326.jpg#2r1n,snli,1,30,68,2,100,68,30,38,1
train,snli::306839655.jpg#2r1n,snli,1,45,55,0,100,55,45,10,1
train,snli::306839655.jpg#2r2c,snli,1,2,69,29,100,69,29,40,1
train,snli::3072172967.jpg#1r1n,snli,0,78,21,1,100,78,21,57,0
train,snli::3072611047.jpg#1r1n,snli,1,9,90,1,100,90,9,81,1
train,snli::3078084729.jpg#1r1e,snli,1,30,54,16,100,54,30,24,1
train,snli::3078844565.jpg#0r1c,snli,2,18,35,47,100,47,35,12,2
train,snli::3082934678.jpg#2r1n,snli,1,1,98,1,100,98,1,97,1
train,snli::3091962081.jpg#1r1n,snli,1,30,59,11,100,59,30,29,1
train,snli::3093747503.jpg#4r1c,snli,1,0,94,6,100,94,6,88,1
train,snli::3094568845.jpg#0r1c,snli,1,38,53,9,100,53,38,15,1
train,snli::3094568845.jpg#0r1e,snli,0,49,49,2,100,49,49,0,0
train,snli::3102363657.jpg#0r1n,snli,1,2,91,7,100,91,7,84,1
train,snli::310401525.jpg#3r1c,snli,1,1,72,27,100,72,27,45,1
train,snli::310401525.jpg#3r1e,snli,0,56,30,14,100,56,30,26,0
train,snli::3104490502.jpg#1r1c,snli,2,3,15,82,100,82,15,67,2
train,snli::3104490502.jpg#1r1e,snli,0,71,27,2,100,71,27,44,0
train,snli::3106022785.jpg#0r1c,snli,2,0,9,91,100,91,9,82,2
train,snli::310728631.jpg#0r1e,snli,0,55,38,7,100,55,38,17,0
train,snli::310728631.jpg#0r1n,snli,0,49,45,6,100,49,45,4,0
train,snli::311203232.jpg#0r1n,snli,1,11,86,3,100,86,11,75,1
train,snli::311403792.jpg#3r1n,snli,1,4,96,0,100,96,4,92,1
train,snli::3120400490.jpg#1r1e,snli,0,84,15,1,100,84,15,69,0
train,snli::3120400490.jpg#1r1n,snli,1,22,77,1,100,77,22,55,1
train,snli::312788070.jpg#4r1e,snli,1,15,85,0,100,85,15,70,1
train,snli::312788070.jpg#4r1n,snli,1,15,83,2,100,83,15,68,1
train,snli::3134387513.jpg#0r1c,snli,2,2,11,87,100,87,11,76,2
train,snli::3141293960.jpg#1r1e,snli,0,63,37,0,100,63,37,26,0
train,snli::3150659152.jpg#2r1c,snli,2,6,23,71,100,71,23,48,2
train,snli::3151492269.jpg#3r1n,snli,1,24,65,11,100,65,24,41,1
train,snli::3154886184.jpg#0r1n,snli,1,10,89,1,100,89,10,79,1
